ANKRD35_F	0.0083287	-0.0124167	0.0257711	0.0197466	-0.00102423	
ANKRD40_F	0.00829466	-0.00576312	0.0154196	0.0164459	-0.00986098	
ANKRD42_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
ANKRD46_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
AOC2_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
AOC3_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
AP3B1_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
APOC1_F	0.00925108	-0.0128804	0.0188003	0.0123322	0.00773337	
APOM_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
AQP2_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
ARHGAP24_F	0.00726332	-0.00977532	0.0238694	0.0183851	-0.00820412	
ARHGAP27_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
ARID4A_F	0.0075298	-0.00988686	0.0223034	0.0165295	-0.00496931	
ARL3_F	0.00914735	-0.0128406	0.019725	0.0132912	0.00689912	
ARL4D_F	0.0069293	-0.00790921	0.0220143	0.0159915	-0.0108501	
ARTN_F	0.0083909	-0.0124729	0.0254393	0.0193803	-0.000269129	
ASB4_F	0.00883712	-0.0127536	0.0224201	0.0161163	0.00445815	
ASCC3_F	0.00824224	-0.0123367	0.0260904	0.0201154	-0.00178147	
ASPG_F	0.006853	-0.00690342	0.0219073	0.0143503	-0.0118064	
ASPRV1_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
ATCAY_F	0.00872112	-0.0127159	0.0235222	0.0172751	0.00301124	
ATMIN_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
ATN1_F	0.00824224	-0.0123367	0.0260904	0.0201154	-0.00178147	
ATP2A1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
AVIL_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
BAI1_F	0.00884644	-0.0127712	0.022452	0.0161422	0.0045046	
BCL10_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
BCL2_F	0.00824224	-0.0123367	0.0260904	0.0201154	-0.00178147	
BCL6_F	0.00830419	-0.0123786	0.0256548	0.0196454	-0.000930818	
BCOR_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
BDH2_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
BDNF_F	0.00700858	-0.0082686	0.0219801	0.016174	-0.00969705	
BEST1_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
BEST2_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
BICD1_F	0.00900434	-0.00103794	0.00698911	0.0132041	-0.0146243	
BMPR1B_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
BRPF1_F	0.00781424	-0.0117333	0.0267385	0.0209745	-0.00540309	
BRSK2_F	0.00912905	-0.012819	0.0196869	0.0132664	0.00694137	
BTG2_F	0.00787818	-0.0118399	0.0266278	0.0208487	-0.00454803	
C11orf16_F	0.00824224	-0.0123367	0.0260904	0.0201154	-0.00178147	
C11orf35_F	0.00791432	-0.0119681	0.0270028	0.0212027	-0.00467565	
C11orf57_F	0.00924775	-0.0128617	0.0188984	0.0124363	0.00730122	
C11orf82_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
C14orf142_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
C17orf50_F	0.00834845	-0.0121979	0.0238102	0.0178257	0.000939965	
C17orf98_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
C19orf55_F	0.00840091	-0.0124547	0.0252746	0.0192064	-0.000194749	
C1QTNF2_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
C1orf53_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
C20orf141_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
C2CD2L_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
C2orf61_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
C3AR1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
C3orf14_F	0.00872208	-0.0127115	0.0235199	0.0172721	0.00299431	
C4orf47_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
C6orf165_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
C7orf43_F	0.00884644	-0.0127712	0.022452	0.0161422	0.0045046	
C7orf60_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
C8orf59_F	0.00750256	-0.0108174	0.0251817	0.0197352	-0.00664278	
C9orf16_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
C9orf24_F	0.00798444	-0.0120843	0.0268985	0.0210768	-0.00376163	
C9orf43_F	0.0089888	-0.00700872	0.00743487	0.0062852	-0.0186035	
CACNA1A_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
CACNA1C_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
CACNA1H_F	0.00932837	-0.0128812	0.0180814	0.0115953	0.00799002	
CACNB3_F	0.00878149	-0.0127424	0.023005	0.0167268	0.00375363	
CACNG7_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CALML3_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
CAMK1_F	0.0068547	-0.00605215	0.0217027	0.0130336	-0.0125925	
CAMK2D_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CAV2_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
CBFA2T2_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
CBFB_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
CBX4_F	0.0083287	-0.0124167	0.0257711	0.0197466	-0.00102423	
CCDC116_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CCDC117_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
CCDC11_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CCDC122_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
CCDC136_F	0.00824224	-0.0123367	0.0260904	0.0201154	-0.00178147	
CCDC150_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
CCDC18_F	0.00794695	-0.0120263	0.0269746	0.0211659	-0.00424913	
CCDC30_F	0.00791748	-0.0119685	0.0270063	0.021205	-0.00469123	
CCDC57_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
CCDC62_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CCDC80_F	0.00788378	-0.0119107	0.0270368	0.0212465	-0.00512155	
CCDC81_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CCNO_F	0.00710502	-0.00904442	0.0235487	0.017432	-0.00945364	
CCT5_F	0.00898168	-0.0128463	0.0216188	0.0152442	0.00533584	
CD14_F	0.00812472	-0.0122149	0.0264865	0.0205769	-0.0027823	
CD19_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CD248_F	0.010193	-0.00075914	0.000672787	0.0103918	-0.0207658	
CD300E_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CD3E_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
CD79A_F	0.00872208	-0.0127115	0.0235199	0.0172721	0.00299431	
CDH16_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CDH22_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
CDK13_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
CDK5R1_F	0.00770833	-0.0115215	0.0265394	0.0207943	-0.00599446	
CDK5R2_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
CDKL2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CDKL3_F	0.00791748	-0.0119685	0.0270063	0.021205	-0.00469123	
CDKN1A_F	0.00878149	-0.0127424	0.023005	0.0167268	0.00375363	
CEACAM20_F	0.0083909	-0.0124729	0.0254393	0.0193803	-0.000269129	
CECR2_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
CEND1_F	0.0084615	-0.0125317	0.0250881	0.0189877	0.000480846	
CENPB_F	0.0083909	-0.0124729	0.0254393	0.0193803	-0.000269129	
CFH_F	0.00874028	-0.00536553	0.00719623	0.0082944	-0.0231864	
CFP_F	0.00794642	-0.0120205	0.0269596	0.0211522	-0.00425103	
CHRNB2_F	0.00872208	-0.0127115	0.0235199	0.0172721	0.00299431	
CHST8_F	0.00791432	-0.0119681	0.0270028	0.0212027	-0.00467565	
CISD2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CITED2_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
CLEC4M_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CLK1_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
CLK4_F	0.00727763	-0.00695836	0.019571	0.015898	-0.00896658	
CLNS1A_F	0.00791432	-0.0119681	0.0270028	0.0212027	-0.00467565	
CMKLR1_F	0.00839358	-0.0124666	0.0254393	0.0193741	-0.000317751	
CMYA5_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CNIH2_F	0.00778106	-0.0116807	0.0267842	0.0210189	-0.0057685	
CNTF_F	0.00855216	-0.012517	0.0239438	0.0177943	0.00194027	
CNTN1_F	0.00795113	-0.0120107	0.0269581	0.021135	-0.0043328	
COL11A2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
COL14A1_F	0.00798851	-0.00934689	0.0192793	0.0159704	-0.00607601	
COL20A1_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
COL27A1_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
COL4A3_F	0.00714588	-0.00909885	0.0235049	0.0173728	-0.00906386	
COL6A3_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
COPZ2_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
COQ9_F	0.00733037	-0.00979192	0.0235096	0.0182947	-0.00771116	
CORT_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
COTL1_F	0.00884644	-0.0127712	0.022452	0.0161422	0.0045046	
COX18_F	0.00727122	-0.00950098	0.0232074	0.0178888	-0.00810869	
COX7B_F	0.00788378	-0.0119107	0.0270368	0.0212465	-0.00512155	
CPEB3_F	0.00932498	-0.012873	0.0181538	0.0116677	0.00782233	
CPEB4_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
CPLX1_F	0.00710502	-0.00904442	0.0235487	0.017432	-0.00945364	
CPLX2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CPN1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CPNE9_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CPT1C_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CP_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CR2_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
CRISPLD2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CROCC_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CRTAM_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CRYAB_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
CRYGD_F	0.00791106	-0.011938	0.0269543	0.0211475	-0.00474876	
CSAD_F	0.00791106	-0.011938	0.0269543	0.0211475	-0.00474876	
CSDC2_F	0.0083909	-0.0124729	0.0254393	0.0193803	-0.000269129	
CSF2RA_F	0.00697132	-0.00822046	0.0221213	0.0163296	-0.010244	
CSGALNACT1_F	0.00739377	-0.00173545	0.0199539	0.00715749	-0.0134907	
CSRNP1_F	0.00798288	0.00354159	0.017218	1.43673e-05	-0.0122581	
CTRB2_F	0.00884644	-0.0127712	0.022452	0.0161422	0.0045046	
CXCL14_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
CXCL1_F	0.0076865	-0.00851566	0.018879	0.0161186	-0.0133787	
CXCL3_F	0.0084615	-0.0125317	0.0250881	0.0189877	0.000480846	
CYP1A1_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
CYP26B1_F	0.00770833	-0.0115215	0.0265394	0.0207943	-0.00599446	
CYP4F2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
D2HGDH_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
DAND5_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
DBF4_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
DBP_F	0.00878149	-0.0127424	0.023005	0.0167268	0.00375363	
DCAF13_F	0.00704705	-0.00879791	0.023076	0.0171461	-0.00980573	
DCLRE1C_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
DCT_F	0.00898168	-0.0128463	0.0216188	0.0152442	0.00533584	
DDN_F	0.0083287	-0.0124167	0.0257711	0.0197466	-0.00102423	
DDR2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
DDX10_F	0.00675986	-0.00690944	0.0211292	0.0145553	-0.0120145	
DDX56_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
DDX60_F	0.0112391	-0.0106111	0.00157691	-0.00118273	-0.0113532	
DEAF1_F	0.0083909	-0.0124729	0.0254393	0.0193803	-0.000269129	
DENND2C_F	0.00787449	-0.0118953	0.0269979	0.0212139	-0.00509535	
DEPDC7_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
DGKQ_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
DGKZ_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
DHH_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
DHX57_F	0.00875502	0.0106531	0.00957468	-0.00717411	-0.0113309	
DIS3_F	0.00795009	-0.0119696	0.0266746	0.020845	-0.0038787	
DLL1_F	0.00788378	-0.0119107	0.0270368	0.0212465	-0.00512155	
DNAJB4_F	0.0083287	-0.0124167	0.0257711	0.0197466	-0.00102423	
DNAJC12_F	0.010919	-0.0134291	0.00760407	0.00084352	0.0110448	
DNAJC21_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
DNAJC30_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
DOK3_F	0.00788378	-0.0119107	0.0270368	0.0212465	-0.00512155	
DPH3_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
DTX1_F	0.00764526	-0.0113273	0.0262888	0.0205131	-0.00629082	
DTX3_F	0.00697061	-0.00835085	0.022902	0.0164596	-0.0102263	
DUSP1_F	0.00702458	-0.00826615	0.0220319	0.0166702	-0.0104323	
DUSP6_F	0.00788378	-0.0119107	0.0270368	0.0212465	-0.00512155	
DUSP9_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
EBF4_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
EFCAB2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
EGR1_F	0.00811857	-0.012199	0.0264508	0.0205422	-0.00276942	
EGR2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
EIF2A_F	0.00794642	-0.0120205	0.0269596	0.0211522	-0.00425103	
EIF3F_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
EIF3M_F	0.0087685	-0.012715	0.0229592	0.0166903	0.00369122	
ELAVL1_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
ELFN1_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
EMILIN1_F	0.00884644	-0.0127712	0.022452	0.0161422	0.0045046	
EML1_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
EN2_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
ENC1_F	0.00898168	-0.0128463	0.0216188	0.0152442	0.00533584	
ENO3_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
ENY2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
EPC2_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
EPHA4_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
EPHB3_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
EPOR_F	0.00726126	-0.0095628	0.024281	0.017965	-0.00849087	
ERG_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
ERN2_F	0.0083287	-0.0124167	0.0257711	0.0197466	-0.00102423	
ESR1_F	0.00925108	-0.0128804	0.0188003	0.0123322	0.00773337	
EXT1_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
EXTL3_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
F11_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
F7_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FAIM3_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
FAM117B_F	0.00699217	-0.00828593	0.0223439	0.0165235	-0.0103957	
FAM161A_F	0.0083287	-0.0124167	0.0257711	0.0197466	-0.00102423	
FAM178A_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
FAM26F_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FAM43A_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FAM57B_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
FAM71F1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FAM83E_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FAP_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FBXL19_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
FBXL8_F	0.00860298	-0.0126322	0.0241696	0.0179902	0.00206047	
FBXO11_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
FCN1_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
FERMT3_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FES_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FGD2_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
FGF18_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FGF7_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FGF8_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FHDC1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FIGF_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FITM1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FLRT3_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
FMO1_F	0.00824224	-0.0123367	0.0260904	0.0201154	-0.00178147	
FN3K_F	0.00776672	-0.011617	0.026348	0.0206328	-0.00515319	
FOLR2_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
FOSB_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FOSL1_F	0.00984255	-0.0101539	0.00850117	0.00508543	-0.0100469	
FOXA2_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
FOXC2_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
FOXH1_F	0.0093232	-0.0128864	0.0180451	0.0115575	0.00824671	
FOXS1_F	0.00794695	-0.0120263	0.0269746	0.0211659	-0.00424913	
FPGS_F	0.00884644	-0.0127712	0.022452	0.0161422	0.0045046	
FPR1_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
FRMD4A_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FRS2_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
FTMT_F	0.00872112	-0.0127159	0.0235222	0.0172751	0.00301124	
FUNDC2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FUZ_F	0.00811857	-0.012199	0.0264508	0.0205422	-0.00276942	
FXR1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
FXYD2_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
G2E3_F	0.00884644	-0.0127712	0.022452	0.0161422	0.0045046	
GALNT2_F	0.00713143	-0.0033195	0.0206458	0.00915215	-0.0142885	
GAST_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GATA2_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GATA3_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GCG_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GEM_F	0.0083303	-0.0123399	0.0251767	0.0191526	-0.000444418	
GFRA4_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
GGT7_F	0.00709635	-0.00887804	0.0227756	0.0172838	-0.00947762	
GINS4_F	0.00735088	-0.00990528	0.0249268	0.0185645	-0.00832778	
GJA4_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GJD3_F	0.0083128	-0.0124023	0.0257225	0.0197108	-0.000956405	
GLB1L_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GLIS1_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
GLIS2_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
GLOD5_F	0.00811232	-0.0122149	0.0264587	0.0205651	-0.00266425	
GNG11_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
GNG8_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
GNL1_F	0.00914735	-0.0128406	0.019725	0.0132912	0.00689912	
GOLGA3_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
GON4L_F	0.00766515	-0.00933003	0.0200408	0.0157574	-0.00806737	
GP1BA_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
GP5_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GPR114_F	0.00749302	-0.010819	0.0253593	0.0196965	-0.00672026	
GPR116_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GPR35_F	0.00773527	0.00406058	0.0178738	-0.00114948	-0.015722	
GPR89B_F	0.0084615	-0.0125317	0.0250881	0.0189877	0.000480846	
GPT_F	0.00824224	-0.0123367	0.0260904	0.0201154	-0.00178147	
GRASP_F	0.00798444	-0.0120843	0.0268985	0.0210768	-0.00376163	
GRIN1_F	0.00791432	-0.0119681	0.0270028	0.0212027	-0.00467565	
GSK3B_F	0.00797819	-0.0120682	0.0268628	0.0210422	-0.00374933	
GSTM5_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
GSX1_F	0.00898168	-0.0128463	0.0216188	0.0152442	0.00533584	
GTF2H5_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
GTF3C4_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
GYPC_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
GZMM_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
HAGHL_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HBA1_F	0.00854437	-0.0125969	0.024703	0.0185515	0.00123884	
HBS1L_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HCLS1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HCRTR1_F	0.00861458	-0.012646	0.0242063	0.0180179	0.0020682	
HCST_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HDAC5_F	0.00972879	-0.0130524	0.0153588	0.0087691	0.00928038	
HDC_F	0.00846209	-0.0125283	0.0250898	0.0189862	0.000454129	
HDLBP_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
HDX_F	0.00897788	-0.0128472	0.0216437	0.01527	0.00534855	
HEPH_F	0.00870852	-0.0126874	0.0234755	0.0172397	0.00294108	
HEXIM1_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HEY1_F	0.00792031	-0.0119533	0.0269932	0.0211802	-0.00477528	
HIC2_F	0.00872112	-0.0127159	0.0235222	0.0172751	0.00301124	
HIP1_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
HIST1H2AE_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
HIVEP3_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HLA-DOB_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HOPX_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HOXA7_F	0.0078476	-0.0118347	0.0270239	0.0212401	-0.00554118	
HOXB7_F	0.00904941	-0.0128726	0.0210287	0.0146218	0.00604479	
